stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.201628,2,,-122.912254,NWSES,,99945,,New Westminster Station Eighth Street Entrance,2,
49.146542,1,56790,-123.169893,6855,https://translink.ca/schedules-and-maps/stop/56790/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56790,,,Southbound Railway Ave @ Maple Rd,0,BUS ZN
49.148048,1,56789,-123.169925,6854,https://translink.ca/schedules-and-maps/stop/56789/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56789,,,Southbound Railway Ave @ Francis Rd,0,BUS ZN
49.141107,1,56792,-123.176753,6857,https://translink.ca/schedules-and-maps/stop/56792/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56792,,,Westbound Williams Rd @ Fortune Ave,0,BUS ZN
49.143521,1,56791,-123.169889,6856,https://translink.ca/schedules-and-maps/stop/56791/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56791,,,Southbound Railway Ave @ Woodwards Rd,0,BUS ZN
49.15524,1,56786,-123.16992,6851,https://translink.ca/schedules-and-maps/stop/56786/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56786,,,Southbound Railway Ave @ Blundell Rd,0,BUS ZN
49.156785,1,56785,-123.169914,6850,https://translink.ca/schedules-and-maps/stop/56785/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56785,,,Southbound Railway Ave @ Lancing Rd,0,BUS ZN
49.150076,1,56788,-123.169893,6853,https://translink.ca/schedules-and-maps/stop/56788/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56788,,,Southbound Railway Ave @ 8600 Block,0,BUS ZN
49.152156,1,56787,-123.1699,6852,https://translink.ca/schedules-and-maps/stop/56787/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56787,,,Southbound Railway Ave @ Colbeck Rd,0,BUS ZN
49.141108,1,56794,-123.185959,6859,https://translink.ca/schedules-and-maps/stop/56794/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56794,,,Westbound Williams Rd @ Elkmond Rd,0,BUS ZN
49.14111,1,56793,-123.180723,6858,https://translink.ca/schedules-and-maps/stop/56793/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56793,,,Westbound Williams Rd @ No. 1 Rd,0,BUS ZN
49.281799,1,50080,-123.110618,80,https://translink.ca/schedules-and-maps/stop/50080/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50080,,,Eastbound W Pender St @ Hamilton St,0,BUS ZN
49.280808,1,50081,-123.111146,81,https://translink.ca/schedules-and-maps/stop/50081/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50081,,,Southbound Cambie St @ Dunsmuir St,0,BUS ZN
49.048065,2,58466,-122.872644,8804,https://translink.ca/schedules-and-maps/stop/58466/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58466,,,Eastbound 25 Ave @ 126 St,0,BUS ZN
49.048165,1,58467,-122.873976,8805,https://translink.ca/schedules-and-maps/stop/58467/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58467,,,Westbound 25 Ave @ 126 St,0,BUS ZN
49.032425,2,58472,-122.872969,8806,https://translink.ca/schedules-and-maps/stop/58472/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58472,,,Northbound Ocean Park Rd @ 16 Ave,0,BUS ZN
49.039589,2,58469,-122.878291,8807,https://translink.ca/schedules-and-maps/stop/58469/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58469,,,Northbound 124 St @ 20 Ave,0,BUS ZN
49.183998,1,56564,-123.136731,8800,https://translink.ca/schedules-and-maps/stop/56564/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56564,,,Aberdeen Station @ Bay 2,0,BUS ZN
49.280475,1,58393,-122.954024,8802,https://translink.ca/schedules-and-maps/stop/58393/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58393,,,Westbound Hastings St @ Duthie Ave,0,BUS ZN
49.042388,2,58470,-122.878309,8808,https://translink.ca/schedules-and-maps/stop/58470/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58470,,,Northbound 124 St @ 22 Ave,0,BUS ZN
49.045467,2,58471,-122.878325,8809,https://translink.ca/schedules-and-maps/stop/58471/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58471,,,Northbound 124 St @ 24 Ave,0,BUS ZN
49.124983,1,56522,-123.163912,6583,https://translink.ca/schedules-and-maps/stop/56522/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56522,,,Eastbound Moncton St @ Trites Rd,0,BUS ZN
49.125066,2,56521,-123.169304,6582,https://translink.ca/schedules-and-maps/stop/56521/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56521,,,Eastbound Moncton St @ Railway Ave,0,BUS ZN
49.125081,1,56520,-123.17226,6581,https://translink.ca/schedules-and-maps/stop/56520/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56520,,,Eastbound Moncton St @ Phoenix Dr,0,BUS ZN
49.125098,1,56519,-123.177225,6580,https://translink.ca/schedules-and-maps/stop/56519/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56519,,,Eastbound Moncton St @ 4300 Block,0,BUS ZN
49.264705,1,60813,-122.982158,8758,,99922,,Holdom Station @ Platform 2,0,ZN 2
49.266352,1,60815,-123.001813,8759,,99921,,Brentwood Town Centre Station @ Platform 2,0,ZN 2
49.128664,1,56524,-123.158816,6585,https://translink.ca/schedules-and-maps/stop/56524/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56524,,,Northbound No. 2 Rd @ Kittiwake Dr,0,BUS ZN
49.12492,1,56523,-123.159416,6584,https://translink.ca/schedules-and-maps/stop/56523/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56523,,,Eastbound Moncton St @ No. 2 Rd,0,BUS ZN
49.26298,1,60822,-123.068426,8754,,99917,,Commercial-Broadway Station @ Platform 1,0,ZN 1
49.248484,1,60805,-122.896952,8755,,99926,,Lougheed Town Centre Station @ Platform 1,0,ZN 2
49.253364,1,60807,-122.918218,8756,,99925,,Production Way-University Station @ Platform 2,0,ZN 2
49.259154,1,60811,-122.963991,8757,,99923,,Sperling-Burnaby Lake Station @ Platform 2,0,ZN 2
49.266431,1,60814,-123.001813,8750,,99921,,Brentwood Town Centre Station @ Platform 1,0,ZN 2
49.265002,1,60816,-123.013571,8751,,99920,,Gilmore Station @ Platform 1,0,ZN 2
49.260815,1,60818,-123.032869,8752,,99919,,Rupert Station @ Platform 1,0,ZN 1
49.258942,1,60820,-123.045374,8753,,99918,,Renfrew Station @ Platform 1,0,ZN 1
49.097612,1,57552,-123.079033,7625,https://translink.ca/schedules-and-maps/stop/57552/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57552,,,Southbound Ferry Rd @ Heron Bay Close,0,BUS ZN
49.100818,1,57551,-123.079915,7624,https://translink.ca/schedules-and-maps/stop/57551/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57551,,,Southbound Ferry Rd @ Schooner Gate,0,BUS ZN
49.094952,2,57554,-123.076279,7627,https://translink.ca/schedules-and-maps/stop/57554/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57554,,,Eastbound Linden Dr @ Central Ave,0,BUS ZN
49.095676,2,57553,-123.079281,7626,https://translink.ca/schedules-and-maps/stop/57553/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57553,,,Eastbound Linden Dr @ Westminster Ave,0,BUS ZN
49.105713,2,57548,-123.077484,7621,https://translink.ca/schedules-and-maps/stop/57548/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57548,,,Westbound Commodore Dr @ Clipper Rd,0,BUS ZN
49.106266,2,57547,-123.074771,7620,https://translink.ca/schedules-and-maps/stop/57547/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57547,,,Westbound Commodore Dr @ Admiral Blvd,0,BUS ZN
49.103419,1,57550,-123.079536,7623,https://translink.ca/schedules-and-maps/stop/57550/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57550,,,Southbound Ferry Rd @ Brigantine Rd,0,BUS ZN
49.105389,1,57549,-123.079236,7622,https://translink.ca/schedules-and-maps/stop/57549/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57549,,,Southbound Ferry Rd @ Commodore Dr,0,BUS ZN
49.090502,1,57556,-123.081074,7629,https://translink.ca/schedules-and-maps/stop/57556/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57556,,,Southbound Central Ave @ Ladner Trunk Rd,0,BUS ZN
49.092652,1,57555,-123.079157,7628,https://translink.ca/schedules-and-maps/stop/57555/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57555,,,Southbound Central Ave @ 4900 Block,0,BUS ZN
49.221807,1,57754,-122.656516,7828,https://translink.ca/schedules-and-maps/stop/57754/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57754,,,Northbound 203 St @ Dewdney Trunk Rd,0,BUS ZN
49.216959,1,57654,-122.667051,7727,https://translink.ca/schedules-and-maps/stop/57654/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57654,,,Maple Meadows Station @ Bay 2,0,BUS ZN
49.119261,1,61169,-122.873924,11155,https://translink.ca/schedules-and-maps/stop/61169/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61169,,,Westbound 64 Ave @ 126 St,0,BUS ZN
49.039553,2,61226,-123.097914,11154,https://translink.ca/schedules-and-maps/stop/61226/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61226,,,Northbound Tsawwassen Dr N @ 1900 Block,0,BUS ZN
49.163321,1,59134,-122.879546,11157,https://translink.ca/schedules-and-maps/stop/59134/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59134,,,Westbound 88 Ave @ 12300 Block,0,BUS ZN
49.11907,1,61168,-122.872796,11156,https://translink.ca/schedules-and-maps/stop/61168/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61168,,,Eastbound 64 Ave @ 126 St,0,BUS ZN
49.04222,1,61223,-123.100801,11151,https://translink.ca/schedules-and-maps/stop/61223/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61223,,,Southbound Tsawwassen Dr N @ 2100 Block,0,BUS ZN
49.118983,1,61174,-122.833824,11150,https://translink.ca/schedules-and-maps/stop/61174/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61174,,,Eastbound 64 Ave @ 140 St,0,BUS ZN
49.118962,1,61172,-122.839451,11153,https://translink.ca/schedules-and-maps/stop/61172/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61172,,,Eastbound 64 Ave @ 138 St,0,BUS ZN
49.16318,1,59136,-122.876738,11159,https://translink.ca/schedules-and-maps/stop/59136/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59136,,,Westbound 88 Ave @ 12400 Block,0,BUS ZN
49.163112,1,59135,-122.878587,11158,https://translink.ca/schedules-and-maps/stop/59135/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59135,,,Eastbound 88 Ave @ 12400 Block,0,BUS ZN
49.23257,1,50650,-123.072487,656,https://translink.ca/schedules-and-maps/stop/50650/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50650,,,Eastbound E 41 Ave @ Fleming St,0,BUS ZN
49.232543,1,50651,-123.069616,657,https://translink.ca/schedules-and-maps/stop/50651/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50651,,,Eastbound E 41 Ave @ Bruce St,0,BUS ZN
49.258107,1,51488,-123.205776,1500,https://translink.ca/schedules-and-maps/stop/51488/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51488,,,Eastbound W 16 Ave @ Trimble St,0,BUS ZN
49.232598,1,50649,-123.076419,655,https://translink.ca/schedules-and-maps/stop/50649/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50649,,,Eastbound E 41 Ave @ Knight St,0,BUS ZN
49.232721,1,50646,-123.08434,652,https://translink.ca/schedules-and-maps/stop/50646/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50646,,,Eastbound E 41 Ave @ Windsor St,0,BUS ZN
49.226353,1,,-123.11614,LSSEE,,99909,,Langra-49th Avenue Station elevator entrance,2,
49.232769,1,50644,-123.090022,650,https://translink.ca/schedules-and-maps/stop/50644/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50644,,,Eastbound E 41 Ave @ Fraser St,0,BUS ZN
49.232764,1,50645,-123.087361,651,https://translink.ca/schedules-and-maps/stop/50645/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50645,,,Eastbound E 41 Ave @ Prince Albert St,0,BUS ZN
49.263528,1,53053,-122.853889,3085,https://translink.ca/schedules-and-maps/stop/53053/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53053,,,Westbound Como Lake Ave @ Crestwood Dr,0,BUS ZN
49.263498,1,53052,-122.850097,3084,https://translink.ca/schedules-and-maps/stop/53052/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53052,,,Westbound Como Lake Ave @ Wasco St,0,BUS ZN
49.263586,1,53055,-122.863597,3087,https://translink.ca/schedules-and-maps/stop/53055/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53055,,,Westbound Como Lake Ave @ Porter St,0,BUS ZN
49.249875,1,51497,-123.172562,1509,https://translink.ca/schedules-and-maps/stop/51497/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51497,,,Eastbound W King Edward Ave @ Quesnel Dr,0,BUS ZN
49.263447,2,53049,-122.841784,3081,https://translink.ca/schedules-and-maps/stop/53049/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53049,,,Westbound Como Lake Ave @ Linton St,0,BUS ZN
49.226287,2,,-123.116092,LSSEM,,99909,,Langra-49th Avenue Station entrance,2,
49.263492,1,53051,-122.847099,3083,https://translink.ca/schedules-and-maps/stop/53051/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53051,,,Westbound Como Lake Ave @ Poirier St,0,BUS ZN
49.233152,1,50652,-123.065403,659,https://translink.ca/schedules-and-maps/stop/50652/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50652,,,Northbound Victoria Dr @ E 41 Ave,0,BUS ZN
49.292822,1,53905,-122.812936,3946,https://translink.ca/schedules-and-maps/stop/53905/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53905,,,Southbound Lansdowne Dr @ Briarcliffe Dr North,0,BUS ZN
49.205888,1,58747,-122.907044,9197,https://translink.ca/schedules-and-maps/stop/58747/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58747,,,Southbound 4th St @ Agnes St,0,BUS ZN
49.285827,1,53845,-122.737672,3885,https://translink.ca/schedules-and-maps/stop/53845/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53845,,,Westbound Victoria Dr @ Rocklin St,0,BUS ZN
49.282431,2,53844,-122.73836,3884,https://translink.ca/schedules-and-maps/stop/53844/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53844,,,Northbound Cedar Dr @ Chelsea Ave,0,BUS ZN
49.285776,1,53847,-122.745481,3887,https://translink.ca/schedules-and-maps/stop/53847/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53847,,,Westbound Victoria Dr @ Burke Mountain St,0,BUS ZN
49.285812,1,53846,-122.741303,3886,https://translink.ca/schedules-and-maps/stop/53846/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53846,,,Westbound Victoria Dr @ Mitchell St,0,BUS ZN
49.271165,1,53841,-122.740787,3881,https://translink.ca/schedules-and-maps/stop/53841/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53841,,,Eastbound Prairie Ave @ Cedar Dr,0,BUS ZN
49.271172,1,53840,-122.744239,3880,https://translink.ca/schedules-and-maps/stop/53840/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53840,,,Eastbound Prairie Ave @ Norfolk St,0,BUS ZN
49.278726,2,53843,-122.738527,3883,https://translink.ca/schedules-and-maps/stop/53843/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53843,,,Northbound Cedar Dr @ Lincoln Ave,0,BUS ZN
49.133492,1,56646,-123.074748,6708,https://translink.ca/schedules-and-maps/stop/56646/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56646,,,Eastbound Steveston Hwy @ Palmberg Rd,0,BUS ZN
49.285793,1,53849,-122.752581,3889,https://translink.ca/schedules-and-maps/stop/53849/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53849,,,Westbound Victoria Dr @ Toronto St,0,BUS ZN
49.220877,1,52460,-122.975623,2484,https://translink.ca/schedules-and-maps/stop/52460/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=52460,,,Westbound Kingsway @ Waltham Ave,0,BUS ZN
49.28266,1,60980,-123.117951,11524,https://translink.ca/schedules-and-maps/stop/60980/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60980,,,Southbound Granville St @ W Georgia St,0,BUS ZN
49.283461,1,60993,-123.116549,11525,https://translink.ca/schedules-and-maps/stop/60993/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60993,,,Northbound Granville St @ Dunsmuir St,0,BUS ZN
49.284039,1,50526,-123.115939,11526,https://translink.ca/schedules-and-maps/stop/50526/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50526,,,Southbound Granville St @ W Pender St,0,BUS ZN
49.285553,1,50034,-123.11335,11527,https://translink.ca/schedules-and-maps/stop/50034/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50034,,,Northbound Granville St @ W Hastings St,0,BUS ZN
49.173647,1,56921,-122.970671,11520,https://translink.ca/schedules-and-maps/stop/56921/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56921,,,Westbound Westminster Hwy @ McLean Ave,0,BUS ZN
49.215947,2,50822,-123.090881,11521,https://translink.ca/schedules-and-maps/stop/50822/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50822,,,Northbound Fraser St @ E 60 Ave,0,BUS ZN
49.28172,1,61292,-123.119373,11522,https://translink.ca/schedules-and-maps/stop/61292/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61292,,,Southbound Granville St @ Robson St,0,BUS ZN
49.164174,1,58069,-123.136423,8324,https://translink.ca/schedules-and-maps/stop/58069/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58069,,,Northbound No. 3 Rd @ Park Rd,0,BUS ZN
49.280462,1,61518,-123.100263,11529,https://translink.ca/schedules-and-maps/stop/61518/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61518,,,Westbound E Pender St @ Main St,0,BUS ZN
49.177073,1,57055,-122.708263,7123,https://translink.ca/schedules-and-maps/stop/57055/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57055,,,Westbound 96 Ave @ 186 St,0,BUS ZN
49.18465,1,56930,-123.097395,6995,https://translink.ca/schedules-and-maps/stop/56930/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=56930,,,Westbound Cambie Rd @ Bargen Dr,0,BUS ZN
49.282348,1,,-123.118685,VCCEE,,99915,,Vancouver City Centre Station Elevator Entrance,2,
49.170621,1,55950,-122.812183,6006,https://translink.ca/schedules-and-maps/stop/55950/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55950,,,Northbound 148 St @ Fraser Hwy,0,BUS ZN
49.173763,1,55951,-122.812177,6007,https://translink.ca/schedules-and-maps/stop/55951/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55951,,,Northbound 148 St @ 94 Ave,0,BUS ZN
49.163443,1,55948,-122.812279,6004,https://translink.ca/schedules-and-maps/stop/55948/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55948,,,Northbound 148 St @ 88 Ave,0,BUS ZN
49.166755,1,55949,-122.812252,6005,https://translink.ca/schedules-and-maps/stop/55949/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55949,,,Northbound 148 St @ 90 Ave,0,BUS ZN
49.153359,1,55947,-122.823274,6003,https://translink.ca/schedules-and-maps/stop/55947/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55947,,,Northbound 144 St @ 82A Ave,0,BUS ZN
49.133438,1,55944,-122.841548,6000,https://translink.ca/schedules-and-maps/stop/55944/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55944,,,Newton Exchange @ Bay 8,0,BUS ZN
49.133595,1,55945,-122.828395,6001,https://translink.ca/schedules-and-maps/stop/55945/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55945,,,Eastbound 72 Ave @ 142 St,0,BUS ZN
49.271208,1,51286,-123.077466,1297,https://translink.ca/schedules-and-maps/stop/51286/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=51286,,,Southbound Clark Dr @ Grant St,0,BUS ZN
49.177292,1,55952,-122.812115,6008,https://translink.ca/schedules-and-maps/stop/55952/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55952,,,Northbound 148 St @ 96 Ave,0,BUS ZN
49.180874,1,55953,-122.812038,6009,https://translink.ca/schedules-and-maps/stop/55953/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=55953,,,Northbound 148 St @ 98 Ave,0,BUS ZN
49.221506,1,50986,-123.116922,995,https://translink.ca/schedules-and-maps/stop/50986/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50986,,,Southbound Cambie St @ W 54 Ave,0,BUS ZN
49.225771,1,50985,-123.116755,994,https://translink.ca/schedules-and-maps/stop/50985/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50985,,,Langara-49th Station @ Bay 4,0,BUS ZN
49.216483,1,50988,-123.117102,997,https://translink.ca/schedules-and-maps/stop/50988/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50988,,,Southbound Cambie St @ W 59 Ave,0,BUS ZN
49.218787,1,50987,-123.117011,996,https://translink.ca/schedules-and-maps/stop/50987/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50987,,,Southbound Cambie St @ W 57 Ave,0,BUS ZN
49.055667,1,57318,-122.481482,7391,https://translink.ca/schedules-and-maps/stop/57318/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57318,,,Westbound 29 Ave @ 268A St,0,BUS ZN
49.055669,1,57317,-122.475866,7390,https://translink.ca/schedules-and-maps/stop/57317/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=57317,,,Westbound 29 Ave @ 270A St,0,BUS ZN
49.229431,1,50983,-123.116605,992,https://translink.ca/schedules-and-maps/stop/50983/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=50983,,,Southbound Cambie St @ W 45 Ave,0,BUS ZN
49.1187,1,60794,-122.724987,10725,https://translink.ca/schedules-and-maps/stop/60794/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60794,,,Eastbound 64 Ave @ 179 St,0,BUS ZN
49.303707,1,58667,-122.790299,9279,https://translink.ca/schedules-and-maps/stop/58667/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58667,,,Northbound Plateau Blvd @ Bristlecone Court,0,BUS ZN
49.118669,1,60796,-122.719315,10727,https://translink.ca/schedules-and-maps/stop/60796/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=60796,,,Eastbound 64 Ave @ 181A St,0,BUS ZN
